Brand Name,Year,brandspend,branddose,brandclaims,nomchngspend,nomchngdose,nomchngclaims,perchngspend,perchngdose,perchngclaims
Silenor,2017,2548732.87,194805,6463,2294787.79,152795,5082,9.036551485856707,3.6371102118543206,3.6799420709630706
Silvadene,2013,49303.06,120305.1,1624,-9728.919999999998,1350.6359999999986,384,-0.19732892846813155,0.011226755972938873,0.23645320197044328
Silvadene,2014,52139.58,214403.343,2075,-9728.919999999998,1350.6359999999986,384,-0.19732892846813155,0.011226755972938873,0.23645320197044328
Silvadene,2015,41467.09,164526.025,2356,-9728.919999999998,1350.6359999999986,384,-0.19732892846813155,0.011226755972938873,0.23645320197044328
Silvadene,2016,49207.38,165712.02,2377,-9728.919999999998,1350.6359999999986,384,-0.19732892846813155,0.011226755972938873,0.23645320197044328
Silvadene,2017,39574.14,121655.736,2008,-9728.919999999998,1350.6359999999986,384,-0.19732892846813155,0.011226755972938873,0.23645320197044328
Silver Sulfadiazine,2013,2791143.32,18800131.291,169615,132701.95999999996,-1732988.1180000007,6085,0.04754394339019474,-0.09217957530060528,0.03587536479674558
Silver Sulfadiazine,2014,3383887.9,21328509.995,197829,132701.95999999996,-1732988.1180000007,6085,0.04754394339019474,-0.09217957530060528,0.03587536479674558
Silver Sulfadiazine,2015,3188245.9,18356521.057,180925,132701.95999999996,-1732988.1180000007,6085,0.04754394339019474,-0.09217957530060528,0.03587536479674558
Silver Sulfadiazine,2016,3360021.93,18694718.519,190743,132701.95999999996,-1732988.1180000007,6085,0.04754394339019474,-0.09217957530060528,0.03587536479674558
Silver Sulfadiazine,2017,2923845.28,17067143.173,175700,132701.95999999996,-1732988.1180000007,6085,0.04754394339019474,-0.09217957530060528,0.03587536479674558
Simbrinza,2013,52346.2,4496,560,2640298.6599999997,147867.7,18303,50.4391657847179,32.888723309608544,32.683928571428574
Simbrinza,2014,530613.37,43051,5259,2640298.6599999997,147867.7,18303,50.4391657847179,32.888723309608544,32.683928571428574
Simbrinza,2015,1449605.7,97536,11958,2640298.6599999997,147867.7,18303,50.4391657847179,32.888723309608544,32.683928571428574
Simbrinza,2016,2393061.93,144369.5,17670,2640298.6599999997,147867.7,18303,50.4391657847179,32.888723309608544,32.683928571428574
Simbrinza,2017,2692644.86,152363.7,18863,2640298.6599999997,147867.7,18303,50.4391657847179,32.888723309608544,32.683928571428574
Simponi,2013,14839583.47,3878,6005,24045039.060000002,1897.8199999999997,2896,1.6203311304936512,0.48938112429087144,0.48226477935054124
Simponi,2014,20643828.41,4578.504,6963,24045039.060000002,1897.8199999999997,2896,1.6203311304936512,0.48938112429087144,0.48226477935054124
Simponi,2015,28742006.22,5159.02,8147,24045039.060000002,1897.8199999999997,2896,1.6203311304936512,0.48938112429087144,0.48226477935054124
Simponi,2016,37044277.41,5975.6,9215,24045039.060000002,1897.8199999999997,2896,1.6203311304936512,0.48938112429087144,0.48226477935054124
Simponi,2017,38884622.53,5775.82,8901,24045039.060000002,1897.8199999999997,2896,1.6203311304936512,0.48938112429087144,0.48226477935054124
Simponi Aria,2013,86161.4,274,23,17066591.310000002,50707.168,4478,198.07699631157342,185.06265693430657,194.69565217391303
Simponi Aria,2014,1843169.5,7781.72,474,17066591.310000002,50707.168,4478,198.07699631157342,185.06265693430657,194.69565217391303
Simponi Aria,2015,5657346.33,19994.9,1462,17066591.310000002,50707.168,4478,198.07699631157342,185.06265693430657,194.69565217391303
Simponi Aria,2016,12652506.79,44689.98,3008,17066591.310000002,50707.168,4478,198.07699631157342,185.06265693430657,194.69565217391303
Simponi Aria,2017,17152752.71,50981.168,4501,17066591.310000002,50707.168,4478,198.07699631157342,185.06265693430657,194.69565217391303
Simulect,2013,150430.06,62,60,405020.2,90,88,2.6924153324142797,1.4516129032258065,1.4666666666666668
Simulect,2014,84317.62,41.2,33,405020.2,90,88,2.6924153324142797,1.4516129032258065,1.4666666666666668
Simulect,2015,438101.35,82.5,96,405020.2,90,88,2.6924153324142797,1.4516129032258065,1.4666666666666668
Simulect,2016,333535.8,101.5,99,405020.2,90,88,2.6924153324142797,1.4516129032258065,1.4666666666666668
Simulect,2017,555450.26,152,148,405020.2,90,88,2.6924153324142797,1.4516129032258065,1.4666666666666668
Simvastatin,2013,40409958.46,182857278.608,5661482,-18009453.67,-8082305.807999998,-470969,-0.4456687003978672,-0.04420007707391527,-0.08318828886146767
Simvastatin,2014,36809751,180315305.496,5631328,-18009453.67,-8082305.807999998,-470969,-0.4456687003978672,-0.04420007707391527,-0.08318828886146767
Simvastatin,2015,31593830.98,208449845.523,6238195,-18009453.67,-8082305.807999998,-470969,-0.4456687003978672,-0.04420007707391527,-0.08318828886146767
Simvastatin,2016,25482182.029999997,203629707.73,6036676,-18009453.67,-8082305.807999998,-470969,-0.4456687003978672,-0.04420007707391527,-0.08318828886146767
Simvastatin,2017,22400504.79,174774972.8,5190513,-18009453.67,-8082305.807999998,-470969,-0.4456687003978672,-0.04420007707391527,-0.08318828886146767
Sinemet 25-100,2013,31664.37,36126.001,210,-6041.549999999999,-15857.000999999997,-30,-0.1907996274677184,-0.4389359619405424,-0.1428571428571429
Sinemet 25-100,2014,36772.5,35287,187,-6041.549999999999,-15857.000999999997,-30,-0.1907996274677184,-0.4389359619405424,-0.1428571428571429
Sinemet 25-100,2015,33556.48,29346,165,-6041.549999999999,-15857.000999999997,-30,-0.1907996274677184,-0.4389359619405424,-0.1428571428571429
Sinemet 25-100,2016,35470.92,27236,198,-6041.549999999999,-15857.000999999997,-30,-0.1907996274677184,-0.4389359619405424,-0.1428571428571429
Sinemet 25-100,2017,25622.82,20269,180,-6041.549999999999,-15857.000999999997,-30,-0.1907996274677184,-0.4389359619405424,-0.1428571428571429
Singulair,2013,30607297.26,5448442.642,172163,-24471029.450000003,-4406712.642,-149233,-0.7995161821093119,-0.8088022452563427,-0.8668122651208447
Singulair,2014,26455164.98,4214103.091,133670,-24471029.450000003,-4406712.642,-149233,-0.7995161821093119,-0.8088022452563427,-0.8668122651208447
Singulair,2015,34720095.89,4985485.003,159902,-24471029.450000003,-4406712.642,-149233,-0.7995161821093119,-0.8088022452563427,-0.8668122651208447
Singulair,2016,16400970.27,2337014,71837,-24471029.450000003,-4406712.642,-149233,-0.7995161821093119,-0.8088022452563427,-0.8668122651208447
Singulair,2017,6136267.81,1041730,22930,-24471029.450000003,-4406712.642,-149233,-0.7995161821093119,-0.8088022452563427,-0.8668122651208447
Skelaxin,2013,6113255.79,1198979.111,17011,-5937763.39,-1175414.111,-16670,-0.9712931364188836,-0.9803457793519473,-0.9799541473164423
Skelaxin,2014,5410305.85,925274.528,13177,-5937763.39,-1175414.111,-16670,-0.9712931364188836,-0.9803457793519473,-0.9799541473164423
Skelaxin,2015,2828914.22,427415.001,6378,-5937763.39,-1175414.111,-16670,-0.9712931364188836,-0.9803457793519473,-0.9799541473164423
Skelaxin,2016,468141.38,69126.5,1047,-5937763.39,-1175414.111,-16670,-0.9712931364188836,-0.9803457793519473,-0.9799541473164423
Skelaxin,2017,175492.4,23565,341,-5937763.39,-1175414.111,-16670,-0.9712931364188836,-0.9803457793519473,-0.9799541473164423
Sklice,2013,3718912.61,1658665.7,13611,68770455.07000001,24676931.75,204302,18.49208687643779,14.877580063300279,15.010065388288883
Sklice,2014,19174706.04,8554711,70517,68770455.07000001,24676931.75,204302,18.49208687643779,14.877580063300279,15.010065388288883
Sklice,2015,41892021.78,18149340.42,150539,68770455.07000001,24676931.75,204302,18.49208687643779,14.877580063300279,15.010065388288883
Sklice,2016,66078530.65,26588456.735,220493,68770455.07000001,24676931.75,204302,18.49208687643779,14.877580063300279,15.010065388288883
Sklice,2017,72489367.68,26335597.45,217913,68770455.07000001,24676931.75,204302,18.49208687643779,14.877580063300279,15.010065388288883
Skyla,2013,290323.1,539.052,448,13863030.64,18219.607,19084,47.750353451034385,33.79934959892552,42.598214285714285
Skyla,2014,2505193.9,3825.648,3802,13863030.64,18219.607,19084,47.750353451034385,33.79934959892552,42.598214285714285
Skyla,2015,8556933.9,13936.226,12875,13863030.64,18219.607,19084,47.750353451034385,33.79934959892552,42.598214285714285
Skyla,2016,11698509.61,17036.257,17758,13863030.64,18219.607,19084,47.750353451034385,33.79934959892552,42.598214285714285
Skyla,2017,14153353.74,18758.659,19532,13863030.64,18219.607,19084,47.750353451034385,33.79934959892552,42.598214285714285
Slow-Mag,2013,48021.74,331485,4674,-44153.21,-315983,-4225,-0.9194421110105548,-0.9532346863357316,-0.9039366709456569
Slow-Mag,2014,40782.6,266410.7,3737,-44153.21,-315983,-4225,-0.9194421110105548,-0.9532346863357316,-0.9039366709456569
Slow-Mag,2015,19000.35,114472,1831,-44153.21,-315983,-4225,-0.9194421110105548,-0.9532346863357316,-0.9039366709456569
Slow-Mag,2016,1983.04,12383,197,-44153.21,-315983,-4225,-0.9194421110105548,-0.9532346863357316,-0.9039366709456569
Slow-Mag,2017,3868.53,15502,449,-44153.21,-315983,-4225,-0.9194421110105548,-0.9532346863357316,-0.9039366709456569
Sod Ferric Gluconate Complex,2013,767233.35,80257.044,6378,1697849.81,114602.88,10845,2.212951001152388,1.427947931897417,1.700376293508937
Sod Ferric Gluconate Complex,2014,807661.86,110530.533,8021,1697849.81,114602.88,10845,2.212951001152388,1.427947931897417,1.700376293508937
Sod Ferric Gluconate Complex,2015,786174.3999999999,141723.745,11667,1697849.81,114602.88,10845,2.212951001152388,1.427947931897417,1.700376293508937
Sod Ferric Gluconate Complex,2016,1302515.34,165038.137,15972,1697849.81,114602.88,10845,2.212951001152388,1.427947931897417,1.700376293508937
Sod Ferric Gluconate Complex,2017,2465083.16,194859.924,17223,1697849.81,114602.88,10845,2.212951001152388,1.427947931897417,1.700376293508937
Sodium Acetate,2013,2559129.17,6849401.082,21450,655708.5,-4278283.474,-2675,0.25622329176920755,-0.6246215432241495,-0.12470862470862476
Sodium Acetate,2014,3225435.92,5144231.466,23047,655708.5,-4278283.474,-2675,0.25622329176920755,-0.6246215432241495,-0.12470862470862476
Sodium Acetate,2015,3748656.46,3251440.405,19118,655708.5,-4278283.474,-2675,0.25622329176920755,-0.6246215432241495,-0.12470862470862476
Sodium Acetate,2016,3649315.6399999997,2891171.765,19786,655708.5,-4278283.474,-2675,0.25622329176920755,-0.6246215432241495,-0.12470862470862476
Sodium Acetate,2017,3214837.67,2571117.608,18775,655708.5,-4278283.474,-2675,0.25622329176920755,-0.6246215432241495,-0.12470862470862476
Sodium Bicarbonate,2013,2299792.35,19995464.779,80964,2306736.77,-1743340.555999998,75,1.003019585659549,-0.08718679836994436,9.263376315400418e-4
Sodium Bicarbonate,2014,4081725.64,24995420.471,95328,2306736.77,-1743340.555999998,75,1.003019585659549,-0.08718679836994436,9.263376315400418e-4
Sodium Bicarbonate,2015,5918067.6,25471090.579,107864,2306736.77,-1743340.555999998,75,1.003019585659549,-0.08718679836994436,9.263376315400418e-4
Sodium Bicarbonate,2016,6099556.329999999,24352505.438,107416,2306736.77,-1743340.555999998,75,1.003019585659549,-0.08718679836994436,9.263376315400418e-4
Sodium Bicarbonate,2017,4606529.12,18252124.223,81039,2306736.77,-1743340.555999998,75,1.003019585659549,-0.08718679836994436,9.263376315400418e-4
Sodium Chloride,2013,3321543.47,224257997.57500002,136091,-1068580.35,22740097.04699999,-58252,-0.32171198710821025,0.10140149868855786,-0.42803712221969126
Sodium Chloride,2014,3194216.55,229405391.97,135424,-1068580.35,22740097.04699999,-58252,-0.32171198710821025,0.10140149868855786,-0.42803712221969126
Sodium Chloride,2015,4330588.99,258783486.529,151437,-1068580.35,22740097.04699999,-58252,-0.32171198710821025,0.10140149868855786,-0.42803712221969126
Sodium Chloride,2016,2458989.07,257915005.327,84909,-1068580.35,22740097.04699999,-58252,-0.32171198710821025,0.10140149868855786,-0.42803712221969126
Sodium Chloride,2017,2252963.12,246998094.622,77839,-1068580.35,22740097.04699999,-58252,-0.32171198710821025,0.10140149868855786,-0.42803712221969126
Sodium Chloride*,2013,66545338.54,839353548.039,962216,155627787.92000002,1313202968.8389997,676271,2.3386730210479443,1.5645409159311527,0.7028266002643897
Sodium Chloride*,2014,56136376.04,1074041238.75,1042433,155627787.92000002,1313202968.8389997,676271,2.3386730210479443,1.5645409159311527,0.7028266002643897
Sodium Chloride*,2015,101576224.81,1326542859.813,1495768,155627787.92000002,1313202968.8389997,676271,2.3386730210479443,1.5645409159311527,0.7028266002643897
Sodium Chloride*,2016,128656898.13000001,1802751573.155,1592879,155627787.92000002,1313202968.8389997,676271,2.3386730210479443,1.5645409159311527,0.7028266002643897
Sodium Chloride*,2017,222173126.46,2152556516.878,1638487,155627787.92000002,1313202968.8389997,676271,2.3386730210479443,1.5645409159311527,0.7028266002643897
Sodium Citrate-Citric Acid,2013,160826.83,3216980.604,5329,535603.88,19661779.886000004,21636,3.330314226799098,6.111873929719224,4.060048789641584
Sodium Citrate-Citric Acid,2014,176251.66,5092865.787,7077,535603.88,19661779.886000004,21636,3.330314226799098,6.111873929719224,4.060048789641584
Sodium Citrate-Citric Acid,2015,255118.42,9829119.019,12364,535603.88,19661779.886000004,21636,3.330314226799098,6.111873929719224,4.060048789641584
Sodium Citrate-Citric Acid,2016,403833.13,15767209.98,19252,535603.88,19661779.886000004,21636,3.330314226799098,6.111873929719224,4.060048789641584
Sodium Citrate-Citric Acid,2017,696430.71,22878760.490000002,26965,535603.88,19661779.886000004,21636,3.330314226799098,6.111873929719224,4.060048789641584
Sodium Fluoride,2013,886851.45,3461839.446,70036,-146750.67999999993,-631720.3059999999,-12150,-0.16547380060099126,-0.18248111036169634,-0.17348220914958024
Sodium Fluoride,2014,854009.8,3352125.6399999997,68490,-146750.67999999993,-631720.3059999999,-12150,-0.16547380060099126,-0.18248111036169634,-0.17348220914958024
Sodium Fluoride,2015,837036.54,3418463.501,68568,-146750.67999999993,-631720.3059999999,-12150,-0.16547380060099126,-0.18248111036169634,-0.17348220914958024
Sodium Fluoride,2016,794487.96,3072657.55,61413,-146750.67999999993,-631720.3059999999,-12150,-0.16547380060099126,-0.18248111036169634,-0.17348220914958024
Sodium Fluoride,2017,740100.77,2830119.14,57886,-146750.67999999993,-631720.3059999999,-12150,-0.16547380060099126,-0.18248111036169634,-0.17348220914958024
Sodium Phenylbutyrate,2013,2254411.92,124856.4,385,1773247.81,108311.34,292,0.7865677936976132,0.8674872893980605,0.7584415584415585
Sodium Phenylbutyrate,2014,3677873.24,213132.658,634,1773247.81,108311.34,292,0.7865677936976132,0.8674872893980605,0.7584415584415585
Sodium Phenylbutyrate,2015,4017329.21,231865.2,693,1773247.81,108311.34,292,0.7865677936976132,0.8674872893980605,0.7584415584415585
Sodium Phenylbutyrate,2016,4978226.91,283710.9,816,1773247.81,108311.34,292,0.7865677936976132,0.8674872893980605,0.7584415584415585
Sodium Phenylbutyrate,2017,4027659.73,233167.74,677,1773247.81,108311.34,292,0.7865677936976132,0.8674872893980605,0.7584415584415585
Sodium Phosphate,2013,660795.99,164116.577,6368,1295587.8699999999,228667.46399999998,5145,1.9606472944849438,1.3933233813425199,0.8079459798994975
Sodium Phosphate,2014,410753.50999999995,276566.783,2695,1295587.8699999999,228667.46399999998,5145,1.9606472944849438,1.3933233813425199,0.8079459798994975
Sodium Phosphate,2015,1567784.6199999999,404747.82,7242,1295587.8699999999,228667.46399999998,5145,1.9606472944849438,1.3933233813425199,0.8079459798994975
Sodium Phosphate,2016,2107052.96,348317.305,10899,1295587.8699999999,228667.46399999998,5145,1.9606472944849438,1.3933233813425199,0.8079459798994975
Sodium Phosphate,2017,1956383.8599999999,392784.04099999997,11513,1295587.8699999999,228667.46399999998,5145,1.9606472944849438,1.3933233813425199,0.8079459798994975
Sodium Polystyrene Sulfonate,2013,589100.42,2997990.7199999997,6171,132756.90999999992,2049752.1030000001,5499,0.2253553137850417,0.6837086216864607,0.8911035488575596
Sodium Polystyrene Sulfonate,2014,613121.98,3302763.181,7072,132756.90999999992,2049752.1030000001,5499,0.2253553137850417,0.6837086216864607,0.8911035488575596
Sodium Polystyrene Sulfonate,2015,841635.85,4692528.091,10146,132756.90999999992,2049752.1030000001,5499,0.2253553137850417,0.6837086216864607,0.8911035488575596
Sodium Polystyrene Sulfonate,2016,872345.34,5266848.402,11646,132756.90999999992,2049752.1030000001,5499,0.2253553137850417,0.6837086216864607,0.8911035488575596
Sodium Polystyrene Sulfonate,2017,721857.33,5047742.823,11670,132756.90999999992,2049752.1030000001,5499,0.2253553137850417,0.6837086216864607,0.8911035488575596
Sodium Sulfacetamide,2013,56575,138486,295,54343.76999999999,208155,585,0.9605615554573572,1.5030761232182313,1.9830508474576272
Sodium Sulfacetamide,2014,49742.21,126478,321,54343.76999999999,208155,585,0.9605615554573572,1.5030761232182313,1.9830508474576272
Sodium Sulfacetamide,2015,55112.46,140603.8,396,54343.76999999999,208155,585,0.9605615554573572,1.5030761232182313,1.9830508474576272
Sodium Sulfacetamide,2016,68456.15,155481.8,420,54343.76999999999,208155,585,0.9605615554573572,1.5030761232182313,1.9830508474576272
Sodium Sulfacetamide,2017,110918.76999999999,346641,880,54343.76999999999,208155,585,0.9605615554573572,1.5030761232182313,1.9830508474576272
Sodium Sulfacetamide-Sulfur,2013,421953.13,1543730.934,5400,591652.13,595618.0730000003,2305,1.4021749998631363,0.3858302375639253,0.4268518518518518
Sodium Sulfacetamide-Sulfur,2014,399285.82,1390515.528,4844,591652.13,595618.0730000003,2305,1.4021749998631363,0.3858302375639253,0.4268518518518518
Sodium Sulfacetamide-Sulfur,2015,523005.68,1445900.308,5100,591652.13,595618.0730000003,2305,1.4021749998631363,0.3858302375639253,0.4268518518518518
Sodium Sulfacetamide-Sulfur,2016,524176.24000000005,1096672.613,3834,591652.13,595618.0730000003,2305,1.4021749998631363,0.3858302375639253,0.4268518518518518
Sodium Sulfacetamide-Sulfur,2017,1013605.26,2139349.007,7705,591652.13,595618.0730000003,2305,1.4021749998631363,0.3858302375639253,0.4268518518518518
Solaraze,2013,2640823.96,341714.264,3262,-2544898.1,-335899.487,-3172,-0.9636757839776643,-0.9829835110424304,-0.9724095646842428
Solaraze,2014,1043137.6,91781,814,-2544898.1,-335899.487,-3172,-0.9636757839776643,-0.9829835110424304,-0.9724095646842428
Solaraze,2015,453351.15,34850.434,313,-2544898.1,-335899.487,-3172,-0.9636757839776643,-0.9829835110424304,-0.9724095646842428
Solaraze,2016,116955.5,25232,274,-2544898.1,-335899.487,-3172,-0.9636757839776643,-0.9829835110424304,-0.9724095646842428
Solaraze,2017,95925.86,5814.777,90,-2544898.1,-335899.487,-3172,-0.9636757839776643,-0.9829835110424304,-0.9724095646842428
Soliris,2013,37648187.04,7809.514,2254,81570872.66,10977.048000000003,3036,2.1666613739815292,1.405599375326045,1.3469387755102042
Soliris,2014,57519927.17,10379.641,3052,81570872.66,10977.048000000003,3036,2.1666613739815292,1.405599375326045,1.3469387755102042
Soliris,2015,80939492.3,13988.341,4171,81570872.66,10977.048000000003,3036,2.1666613739815292,1.405599375326045,1.3469387755102042
Soliris,2016,98868882.76,15951.533,4756,81570872.66,10977.048000000003,3036,2.1666613739815292,1.405599375326045,1.3469387755102042
Soliris,2017,119219059.7,18786.562,5290,81570872.66,10977.048000000003,3036,2.1666613739815292,1.405599375326045,1.3469387755102042
Solodyn,2013,1651190.38,58093.97,1957,7787.560000000056,-11503.970000000001,-389,0.0047163307722275505,-0.19802347816821608,-0.198773633111906
Solodyn,2014,1821520.86,56593,1897,7787.560000000056,-11503.970000000001,-389,0.0047163307722275505,-0.19802347816821608,-0.198773633111906
Solodyn,2015,1760044.53,54244,1831,7787.560000000056,-11503.970000000001,-389,0.0047163307722275505,-0.19802347816821608,-0.198773633111906
Solodyn,2016,2335278.26,66290,2213,7787.560000000056,-11503.970000000001,-389,0.0047163307722275505,-0.19802347816821608,-0.198773633111906
Solodyn,2017,1658977.94,46590,1568,7787.560000000056,-11503.970000000001,-389,0.0047163307722275505,-0.19802347816821608,-0.198773633111906
Solu-Cortef,2013,830562.3,37833.223,18111,4885936.800000001,19559.548000000003,13821,5.882685501135797,0.5169939658590548,0.7631273811495776
Solu-Cortef,2014,969652.73,50104.641,20628,4885936.800000001,19559.548000000003,13821,5.882685501135797,0.5169939658590548,0.7631273811495776
Solu-Cortef,2015,1472639.3599999999,70416.237,26744,4885936.800000001,19559.548000000003,13821,5.882685501135797,0.5169939658590548,0.7631273811495776
Solu-Cortef,2016,2821014.8000000003,56715.331,29601,4885936.800000001,19559.548000000003,13821,5.882685501135797,0.5169939658590548,0.7631273811495776
Solu-Cortef,2017,5716499.100000001,57392.771,31932,4885936.800000001,19559.548000000003,13821,5.882685501135797,0.5169939658590548,0.7631273811495776
Solu-Medrol*,2013,4298389.25,242106.48200000002,114367,9566833.65,181062.98099999997,153859,2.225678758618708,0.7478650695523301,1.3453093986901816
Solu-Medrol*,2014,4192767.5500000003,285638.697,145974,9566833.65,181062.98099999997,153859,2.225678758618708,0.7478650695523301,1.3453093986901816
Solu-Medrol*,2015,8176897.59,490888.495,215113,9566833.65,181062.98099999997,153859,2.225678758618708,0.7478650695523301,1.3453093986901816
Solu-Medrol*,2016,9053295.87,354629.931,234315,9566833.65,181062.98099999997,153859,2.225678758618708,0.7478650695523301,1.3453093986901816
Solu-Medrol*,2017,13865222.9,423169.463,268226,9566833.65,181062.98099999997,153859,2.225678758618708,0.7478650695523301,1.3453093986901816
Soma,2013,181234.18,34747,407,-68089.21999999999,-19954,-228,-0.37569745397915555,-0.5742654042075575,-0.5601965601965602
Soma,2014,147140.4,24879,296,-68089.21999999999,-19954,-228,-0.37569745397915555,-0.5742654042075575,-0.5601965601965602
Soma,2015,210272.06,29113,364,-68089.21999999999,-19954,-228,-0.37569745397915555,-0.5742654042075575,-0.5601965601965602
Soma,2016,162414.23,19300,258,-68089.21999999999,-19954,-228,-0.37569745397915555,-0.5742654042075575,-0.5601965601965602
Soma,2017,113144.96,14793,179,-68089.21999999999,-19954,-228,-0.37569745397915555,-0.5742654042075575,-0.5601965601965602
Somatuline Depot,2013,1412452.18,158.6,362,14328057.950000001,2767.126,2446,10.144101267909829,17.44720050441362,6.7569060773480665
Somatuline Depot,2014,1872457.29,175.199,433,14328057.950000001,2767.126,2446,10.144101267909829,17.44720050441362,6.7569060773480665
Somatuline Depot,2015,4119154.12,350.644,842,14328057.950000001,2767.126,2446,10.144101267909829,17.44720050441362,6.7569060773480665
Somatuline Depot,2016,8186399.25,1094.833,1664,14328057.950000001,2767.126,2446,10.144101267909829,17.44720050441362,6.7569060773480665
Somatuline Depot,2017,15740510.13,2925.726,2808,14328057.950000001,2767.126,2446,10.144101267909829,17.44720050441362,6.7569060773480665
Sonata,2013,44818.64,10370,241,-14906.48,-7100,-170,-0.3325955450678557,-0.6846673095467695,-0.7053941908713692
Sonata,2014,40789.85,7634,182,-14906.48,-7100,-170,-0.3325955450678557,-0.6846673095467695,-0.7053941908713692
Sonata,2015,43532.42,7084,156,-14906.48,-7100,-170,-0.3325955450678557,-0.6846673095467695,-0.7053941908713692
Sonata,2016,33961.88,4740,93,-14906.48,-7100,-170,-0.3325955450678557,-0.6846673095467695,-0.7053941908713692
Sonata,2017,29912.16,3270,71,-14906.48,-7100,-170,-0.3325955450678557,-0.6846673095467695,-0.7053941908713692
Sorbitol,2013,4192.14,210999.918,383,-3237.0400000000004,-147830.668,-245,-0.7721688684061124,-0.7006195518995415,-0.639686684073107
Sorbitol,2014,2366.6,119032.867,253,-3237.0400000000004,-147830.668,-245,-0.7721688684061124,-0.7006195518995415,-0.639686684073107
Sorbitol,2015,1737.78,38682.312,70,-3237.0400000000004,-147830.668,-245,-0.7721688684061124,-0.7006195518995415,-0.639686684073107
Sorbitol,2016,505.41,38976.76,71,-3237.0400000000004,-147830.668,-245,-0.7721688684061124,-0.7006195518995415,-0.639686684073107
Sorbitol,2017,955.1,63169.25,138,-3237.0400000000004,-147830.668,-245,-0.7721688684061124,-0.7006195518995415,-0.639686684073107
Soriatane,2013,5780726.48,183747.71,5284,-4151763.5300000003,-149583.71,-4330,-0.7182079180470065,-0.8140711522336795,-0.8194549583648751
Soriatane,2014,2157241.62,60014.8,1794,-4151763.5300000003,-149583.71,-4330,-0.7182079180470065,-0.8140711522336795,-0.8194549583648751
Soriatane,2015,2258621.92,56361,1609,-4151763.5300000003,-149583.71,-4330,-0.7182079180470065,-0.8140711522336795,-0.8194549583648751
Soriatane,2016,1960126.77,42836,1152,-4151763.5300000003,-149583.71,-4330,-0.7182079180470065,-0.8140711522336795,-0.8194549583648751
Soriatane,2017,1628962.95,34164,954,-4151763.5300000003,-149583.71,-4330,-0.7182079180470065,-0.8140711522336795,-0.8194549583648751
Sotalol,2013,982703.6599999999,3017872.318,49019,103127.97999999998,1834930.7140000006,30073,0.10494311174133619,0.6080213211989178,0.6134968073604112
Sotalol,2014,1042796.61,3420672.32,56055,103127.97999999998,1834930.7140000006,30073,0.10494311174133619,0.6080213211989178,0.6134968073604112
Sotalol,2015,1259180.94,4199211.552,68570,103127.97999999998,1834930.7140000006,30073,0.10494311174133619,0.6080213211989178,0.6134968073604112
Sotalol,2016,1265556.74,4706179.379,76613,103127.97999999998,1834930.7140000006,30073,0.10494311174133619,0.6080213211989178,0.6134968073604112
Sotalol,2017,1085831.64,4852803.032000001,79092,103127.97999999998,1834930.7140000006,30073,0.10494311174133619,0.6080213211989178,0.6134968073604112
Sotalol Af,2013,68722.2,156220.5,2512,24665.72,132691.08400000003,2156,0.35891924298116185,0.8493833011672607,0.85828025477707
Sotalol Af,2014,78323.53,211474.81,3375,24665.72,132691.08400000003,2156,0.35891924298116185,0.8493833011672607,0.85828025477707
Sotalol Af,2015,103253.37,271169.499,4378,24665.72,132691.08400000003,2156,0.35891924298116185,0.8493833011672607,0.85828025477707
Sotalol Af,2016,110351.69,280957.1,4511,24665.72,132691.08400000003,2156,0.35891924298116185,0.8493833011672607,0.85828025477707
Sotalol Af,2017,93387.92,288911.58400000003,4668,24665.72,132691.08400000003,2156,0.35891924298116185,0.8493833011672607,0.85828025477707
Sotradecol,2013,3100.71,362,45,9833.220000000001,-10.5,139,3.1712801261646524,-0.029005524861878462,3.0888888888888886
Sotradecol,2014,23081.04,335,90,9833.220000000001,-10.5,139,3.1712801261646524,-0.029005524861878462,3.0888888888888886
Sotradecol,2015,25122.98,520,106,9833.220000000001,-10.5,139,3.1712801261646524,-0.029005524861878462,3.0888888888888886
Sotradecol,2016,10956.7,315,150,9833.220000000001,-10.5,139,3.1712801261646524,-0.029005524861878462,3.0888888888888886
Sotradecol,2017,12933.93,351.5,184,9833.220000000001,-10.5,139,3.1712801261646524,-0.029005524861878462,3.0888888888888886
Sovaldi,2013,4056144.36,4034,144,32941892.78,33871,1423,8.121479379496247,8.396380763510164,9.881944444444445
Sovaldi,2014,1386209781,1354319.056,50377,32941892.78,33871,1423,8.121479379496247,8.396380763510164,9.881944444444445
Sovaldi,2015,617704049.9,631177,27223,32941892.78,33871,1423,8.121479379496247,8.396380763510164,9.881944444444445
Sovaldi,2016,600645074.8,607413,25169,32941892.78,33871,1423,8.121479379496247,8.396380763510164,9.881944444444445
Sovaldi,2017,36998037.14,37905,1567,32941892.78,33871,1423,8.121479379496247,8.396380763510164,9.881944444444445
Spiriva,2013,302903648.4,33153615.69,1089516,29143169.700000048,-5881945.650000002,-190723,0.09621267308578263,-0.1774149071702653,-0.1750529592956872
Spiriva,2014,355206882.7,36565688.4,1195180,29143169.700000048,-5881945.650000002,-190723,0.09621267308578263,-0.1774149071702653,-0.1750529592956872
Spiriva,2015,410606919.4,38337990.18,1253675,29143169.700000048,-5881945.650000002,-190723,0.09621267308578263,-0.1774149071702653,-0.1750529592956872
