Brand Name,Year,brandspend,branddose,brandclaims,brandbens,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,perchngspend,perchngdose,perchngclaims,perchngbens
Levobunolol HCl,2017,1677525.74,1175591,116139,40946,-1726675.49,-316961.00399999996,-31116,555,-0.5072189842314345,-0.21236178247093088,-0.21130691657329123,0.013740684806021143
Levocarnitine,2013,3016321.34,6593580.227,38463,6137,1853724.4000000004,2131700.6050000004,9162,862,0.6145646272555298,0.32329941118649264,0.23820294828796507,0.14045950790288414
Levocarnitine,2014,3235288.4299999997,7312118.799,42050,6384,1853724.4000000004,2131700.6050000004,9162,862,0.6145646272555298,0.32329941118649264,0.23820294828796507,0.14045950790288414
Levocarnitine,2015,3396093.72,7868212.58,44531,7049,1853724.4000000004,2131700.6050000004,9162,862,0.6145646272555298,0.32329941118649264,0.23820294828796507,0.14045950790288414
Levocarnitine,2016,4137250.44,8371756.118,45846,9480,1853724.4000000004,2131700.6050000004,9162,862,0.6145646272555298,0.32329941118649264,0.23820294828796507,0.14045950790288414
Levocarnitine,2017,4870045.74,8725280.832,47625,6999,1853724.4000000004,2131700.6050000004,9162,862,0.6145646272555298,0.32329941118649264,0.23820294828796507,0.14045950790288414
Levocetirizine Dihydrochloride,2013,21457381.21,25816892.99,656054,250100,998829.6899999976,35473874.302,707663,279311,0.046549468466100745,1.3740566812490012,1.0786657805607465,1.116797281087565
Levocetirizine Dihydrochloride,2014,26070236.9,33162568.96,809810,314802,998829.6899999976,35473874.302,707663,279311,0.046549468466100745,1.3740566812490012,1.0786657805607465,1.116797281087565
Levocetirizine Dihydrochloride,2015,24067225.94,43294115.827,1026120,358227,998829.6899999976,35473874.302,707663,279311,0.046549468466100745,1.3740566812490012,1.0786657805607465,1.116797281087565
Levocetirizine Dihydrochloride,2016,21021349.83,48717506.61,1123080,384926,998829.6899999976,35473874.302,707663,279311,0.046549468466100745,1.3740566812490012,1.0786657805607465,1.116797281087565
Levocetirizine Dihydrochloride,2017,22456210.9,61290767.291999996,1363717,529411,998829.6899999976,35473874.302,707663,279311,0.046549468466100745,1.3740566812490012,1.0786657805607465,1.116797281087565
Levofloxacin*,2013,47259430.24,32253360.028,3353725,2590119,-6728725.75,682268.9169999994,498226,551618,-0.14237847802711892,0.021153421423619232,0.14855899037637255,0.2129701376654895
Levofloxacin*,2014,56235973.39,35032050.094,4014235,3081834,-6728725.75,682268.9169999994,498226,551618,-0.14237847802711892,0.021153421423619232,0.14855899037637255,0.2129701376654895
Levofloxacin*,2015,51789432.68,38976910.93,4506355,3454341,-6728725.75,682268.9169999994,498226,551618,-0.14237847802711892,0.021153421423619232,0.14855899037637255,0.2129701376654895
Levofloxacin*,2016,49537390.769999996,36826519.733,4274095,3331576,-6728725.75,682268.9169999994,498226,551618,-0.14237847802711892,0.021153421423619232,0.14855899037637255,0.2129701376654895
Levofloxacin*,2017,40530704.49,32935628.945,3851951,3141737,-6728725.75,682268.9169999994,498226,551618,-0.14237847802711892,0.021153421423619232,0.14855899037637255,0.2129701376654895
Levonest,2013,25538.95,33180,1034,169,3564.41,16800,441,41,0.13956760164376372,0.5063291139240507,0.42649903288201163,0.24260355029585798
Levonest,2014,25500.02,36064,1072,195,3564.41,16800,441,41,0.13956760164376372,0.5063291139240507,0.42649903288201163,0.24260355029585798
Levonest,2015,34458.74,54048,1644,251,3564.41,16800,441,41,0.13956760164376372,0.5063291139240507,0.42649903288201163,0.24260355029585798
Levonest,2016,29286.85,49426,1481,227,3564.41,16800,441,41,0.13956760164376372,0.5063291139240507,0.42649903288201163,0.24260355029585798
Levonest,2017,29103.36,49980,1475,210,3564.41,16800,441,41,0.13956760164376372,0.5063291139240507,0.42649903288201163,0.24260355029585798
Levonorg-Eth Estrad Eth Estrad,2013,62674.74,28119,309,146,162549.67,128425,1415,605,2.5935435870974497,4.5671965574878195,4.5792880258899675,4.1438356164383565
Levonorg-Eth Estrad Eth Estrad,2014,67371.57,31941,351,154,162549.67,128425,1415,605,2.5935435870974497,4.5671965574878195,4.5792880258899675,4.1438356164383565
Levonorg-Eth Estrad Eth Estrad,2015,62303.54,32123,351,154,162549.67,128425,1415,605,2.5935435870974497,4.5671965574878195,4.5792880258899675,4.1438356164383565
Levonorg-Eth Estrad Eth Estrad,2016,50295.05,27846,306,135,162549.67,128425,1415,605,2.5935435870974497,4.5671965574878195,4.5792880258899675,4.1438356164383565
Levonorg-Eth Estrad Eth Estrad,2017,225224.41,156544,1724,751,162549.67,128425,1415,605,2.5935435870974497,4.5671965574878195,4.5792880258899675,4.1438356164383565
Levonorgestrel-Eth Estradiol,2013,214441.42,183133,2544,984,210703.66999999995,467506,7914,2279,0.9825698318916184,2.5528222657849757,3.1108490566037736,2.3160569105691056
Levonorgestrel-Eth Estradiol,2014,280164.63,281343,4270,1641,210703.66999999995,467506,7914,2279,0.9825698318916184,2.5528222657849757,3.1108490566037736,2.3160569105691056
Levonorgestrel-Eth Estradiol,2015,336488.25,443244.666,8278,2407,210703.66999999995,467506,7914,2279,0.9825698318916184,2.5528222657849757,3.1108490566037736,2.3160569105691056
Levonorgestrel-Eth Estradiol,2016,383660.06,590333,10739,2880,210703.66999999995,467506,7914,2279,0.9825698318916184,2.5528222657849757,3.1108490566037736,2.3160569105691056
Levonorgestrel-Eth Estradiol,2017,425145.08999999997,650639,10458,3263,210703.66999999995,467506,7914,2279,0.9825698318916184,2.5528222657849757,3.1108490566037736,2.3160569105691056
Levora-28,2013,321706.32,427703,9912,1988,-182556.35,-181771,-5664,-548,-0.5674627405516932,-0.42499351185285117,-0.5714285714285714,-0.27565392354124746
Levora-28,2014,278545.97,408392,9022,1727,-182556.35,-181771,-5664,-548,-0.5674627405516932,-0.42499351185285117,-0.5714285714285714,-0.27565392354124746
Levora-28,2015,212566.61,375883,7858,1598,-182556.35,-181771,-5664,-548,-0.5674627405516932,-0.42499351185285117,-0.5714285714285714,-0.27565392354124746
Levora-28,2016,157058.01,328459,6383,1477,-182556.35,-181771,-5664,-548,-0.5674627405516932,-0.42499351185285117,-0.5714285714285714,-0.27565392354124746
Levora-28,2017,139149.97,245932,4248,1440,-182556.35,-181771,-5664,-548,-0.5674627405516932,-0.42499351185285117,-0.5714285714285714,-0.27565392354124746
Levothyroxine Sodium*,2013,395806005.01,1702508124.672,35137416,6658941,440319138.03,593782793.8140001,6256209,2124391,1.1124619951606731,0.34876943329030896,0.17804977463339933,0.3190283560103626
Levothyroxine Sodium*,2014,631869981.11,1888097152.185,37710521,7729654,440319138.03,593782793.8140001,6256209,2124391,1.1124619951606731,0.34876943329030896,0.17804977463339933,0.3190283560103626
Levothyroxine Sodium*,2015,777779525.01,2036560227.5,39438029,7689082,440319138.03,593782793.8140001,6256209,2124391,1.1124619951606731,0.34876943329030896,0.17804977463339933,0.3190283560103626
Levothyroxine Sodium*,2016,806814003.07,2190755587.45,41038010,8052881,440319138.03,593782793.8140001,6256209,2124391,1.1124619951606731,0.34876943329030896,0.17804977463339933,0.3190283560103626
Levothyroxine Sodium*,2017,836125143.04,2296290918.486,41393625,8783332,440319138.03,593782793.8140001,6256209,2124391,1.1124619951606731,0.34876943329030896,0.17804977463339933,0.3190283560103626
Levoxyl,2013,6446986.29,16296744,320924,167971,-1615610.0599999996,-7150043.5,-173079,-132052,-0.250599270314254,-0.4387406159168973,-0.539314604080717,-0.7861595156306743
Levoxyl,2014,1917201.71,4683792.501,70011,25486,-1615610.0599999996,-7150043.5,-173079,-132052,-0.250599270314254,-0.4387406159168973,-0.539314604080717,-0.7861595156306743
Levoxyl,2015,4373366.29,9478720.611,147054,37491,-1615610.0599999996,-7150043.5,-173079,-132052,-0.250599270314254,-0.4387406159168973,-0.539314604080717,-0.7861595156306743
Levoxyl,2016,5240753.92,10700852,170821,40658,-1615610.0599999996,-7150043.5,-173079,-132052,-0.250599270314254,-0.4387406159168973,-0.539314604080717,-0.7861595156306743
Levoxyl,2017,4831376.23,9146700.5,147845,35919,-1615610.0599999996,-7150043.5,-173079,-132052,-0.250599270314254,-0.4387406159168973,-0.539314604080717,-0.7861595156306743
Levulan,2013,14122.99,56,32,28,121966.86999999998,336,263,208,8.636051572648567,6,8.21875,7.428571428571429
Levulan,2014,164665.26,604,366,323,121966.86999999998,336,263,208,8.636051572648567,6,8.21875,7.428571428571429
Levulan,2015,135676.11,449,337,306,121966.86999999998,336,263,208,8.636051572648567,6,8.21875,7.428571428571429
Levulan,2016,125831.61,3387,295,253,121966.86999999998,336,263,208,8.636051572648567,6,8.21875,7.428571428571429
Levulan,2017,136089.86,392,295,236,121966.86999999998,336,263,208,8.636051572648567,6,8.21875,7.428571428571429
Lexapro,2013,24164240.58,4913198,110759,26598,-3430901.4399999976,-2729695,-67349,-18728,-0.1419825890510149,-0.5555841633087044,-0.6080679673886547,-0.7041130912098654
Lexapro,2014,21143397.28,3606724.5,76698,15092,-3430901.4399999976,-2729695,-67349,-18728,-0.1419825890510149,-0.5555841633087044,-0.6080679673886547,-0.7041130912098654
Lexapro,2015,22110389.85,3176387.5,66012,12113,-3430901.4399999976,-2729695,-67349,-18728,-0.1419825890510149,-0.5555841633087044,-0.6080679673886547,-0.7041130912098654
Lexapro,2016,22541632.95,2743420,55591,10022,-3430901.4399999976,-2729695,-67349,-18728,-0.1419825890510149,-0.5555841633087044,-0.6080679673886547,-0.7041130912098654
Lexapro,2017,20733339.14,2183503,43410,7870,-3430901.4399999976,-2729695,-67349,-18728,-0.1419825890510149,-0.5555841633087044,-0.6080679673886547,-0.7041130912098654
Lexiva,2013,46155239.96,3144133,42177,4779,-28363114.53,-2233604,-30106,-3238,-0.6145155903117527,-0.710403790170454,-0.7138013609313133,-0.6775476041012765
Lexiva,2014,41846371.45,2640404,35605,4079,-28363114.53,-2233604,-30106,-3238,-0.6145155903117527,-0.710403790170454,-0.7138013609313133,-0.6775476041012765
Lexiva,2015,34285184.25,2041909,27035,3194,-28363114.53,-2233604,-30106,-3238,-0.6145155903117527,-0.710403790170454,-0.7138013609313133,-0.6775476041012765
Lexiva,2016,25778188.49,1438809,18980,2320,-28363114.53,-2233604,-30106,-3238,-0.6145155903117527,-0.710403790170454,-0.7138013609313133,-0.6775476041012765
Lexiva,2017,17792125.43,910529,12071,1541,-28363114.53,-2233604,-30106,-3238,-0.6145155903117527,-0.710403790170454,-0.7138013609313133,-0.6775476041012765
Lialda,2013,83208227.89,13282305,127960,30162,105108883.61,8552476,58688,15712,1.2632030061853057,0.643899985732898,0.4586433260393873,0.5209203633711292
Lialda,2014,134872040.2,20232560,191710,41512,105108883.61,8552476,58688,15712,1.2632030061853057,0.643899985732898,0.4586433260393873,0.5209203633711292
Lialda,2015,168974853.3,23631353.46,217568,46617,105108883.61,8552476,58688,15712,1.2632030061853057,0.643899985732898,0.4586433260393873,0.5209203633711292
Lialda,2016,197558860.1,25722161,227516,49170,105108883.61,8552476,58688,15712,1.2632030061853057,0.643899985732898,0.4586433260393873,0.5209203633711292
Lialda,2017,188317111.5,21834781,186648,45874,105108883.61,8552476,58688,15712,1.2632030061853057,0.643899985732898,0.4586433260393873,0.5209203633711292
Lidocaine,2013,31242041.799999997,20998554.036,345399,161220,401994636.14,134879083.52899998,1138765,486964,12.86710512435202,6.423255777410329,3.2969551156778105,3.0204937352685772
Lidocaine,2014,44581502.97,27996119.166,431977,200853,401994636.14,134879083.52899998,1138765,486964,12.86710512435202,6.423255777410329,3.2969551156778105,3.0204937352685772
Lidocaine,2015,248147572.31,50753418.542,737493,345525,401994636.14,134879083.52899998,1138765,486964,12.86710512435202,6.423255777410329,3.2969551156778105,3.0204937352685772
Lidocaine,2016,753618783.2,168020119.26,1377289,607465,401994636.14,134879083.52899998,1138765,486964,12.86710512435202,6.423255777410329,3.2969551156778105,3.0204937352685772
Lidocaine,2017,433236677.94,155877637.565,1484164,648184,401994636.14,134879083.52899998,1138765,486964,12.86710512435202,6.423255777410329,3.2969551156778105,3.0204937352685772
Lidocaine HCl Viscous,2013,1286111.77,34825853.436000004,131475,89057,3701308.9499999997,36635543.81299999,198829,134209,2.8779061325284347,1.0519639922199089,1.51229511313938,1.5070011341051237
Lidocaine HCl Viscous,2014,1300558.75,30074557.267,139409,97279,3701308.9499999997,36635543.81299999,198829,134209,2.8779061325284347,1.0519639922199089,1.51229511313938,1.5070011341051237
Lidocaine HCl Viscous,2015,1507068.52,35349761.843,163399,115141,3701308.9499999997,36635543.81299999,198829,134209,2.8779061325284347,1.0519639922199089,1.51229511313938,1.5070011341051237
Lidocaine HCl Viscous,2016,2139576.07,44337598.728,203832,142043,3701308.9499999997,36635543.81299999,198829,134209,2.8779061325284347,1.0519639922199089,1.51229511313938,1.5070011341051237
Lidocaine HCl Viscous,2017,4987420.72,71461397.249,330304,223266,3701308.9499999997,36635543.81299999,198829,134209,2.8779061325284347,1.0519639922199089,1.51229511313938,1.5070011341051237
Lidocaine HCl*,2013,4007646.23,8773891.898,226538,130068,1100079.8800000004,5366533.154000001,123272,87684,0.27449525653365875,0.6116479683574967,0.544155947346582,0.67413968078236
Lidocaine HCl*,2014,4226199.92,9702791.981,238315,136041,1100079.8800000004,5366533.154000001,123272,87684,0.27449525653365875,0.6116479683574967,0.544155947346582,0.67413968078236
Lidocaine HCl*,2015,4653371.54,11182629.755,237894,133411,1100079.8800000004,5366533.154000001,123272,87684,0.27449525653365875,0.6116479683574967,0.544155947346582,0.67413968078236
Lidocaine HCl*,2016,3823548.66,8925482.729,178075,93918,1100079.8800000004,5366533.154000001,123272,87684,0.27449525653365875,0.6116479683574967,0.544155947346582,0.67413968078236
Lidocaine HCl*,2017,5107726.11,14140425.052000001,349810,217752,1100079.8800000004,5366533.154000001,123272,87684,0.27449525653365875,0.6116479683574967,0.544155947346582,0.67413968078236
Lidocaine-Hydrocortisone*,2013,175274.86,75429.844,922,883,-163015.94999999998,-67021.544,-763,-808,-0.9300589371459204,-0.8885282064218507,-0.8275488069414316,-0.9150622876557192
Lidocaine-Hydrocortisone*,2014,114739.73,56387.801999999996,754,750,-163015.94999999998,-67021.544,-763,-808,-0.9300589371459204,-0.8885282064218507,-0.8275488069414316,-0.9150622876557192
Lidocaine-Hydrocortisone*,2015,115279.26,61283.046,774,849,-163015.94999999998,-67021.544,-763,-808,-0.9300589371459204,-0.8885282064218507,-0.8275488069414316,-0.9150622876557192
Lidocaine-Hydrocortisone*,2016,15017.630000000001,10144.224,144,173,-163015.94999999998,-67021.544,-763,-808,-0.9300589371459204,-0.8885282064218507,-0.8275488069414316,-0.9150622876557192
Lidocaine-Hydrocortisone*,2017,12258.91,8408.3,159,75,-163015.94999999998,-67021.544,-763,-808,-0.9300589371459204,-0.8885282064218507,-0.8275488069414316,-0.9150622876557192
Lidocaine-Prilocaine,2013,36935619.46,38710301.536,308800,152518,24745563.89,35439339.774000004,207836,122023,0.6699647725361312,0.9155015168518372,0.6730440414507772,0.8000563867871333
Lidocaine-Prilocaine,2014,37595911.95,43076024.021,292427,159073,24745563.89,35439339.774000004,207836,122023,0.6699647725361312,0.9155015168518372,0.6730440414507772,0.8000563867871333
Lidocaine-Prilocaine,2015,38495476.74,33878127.42,224885,120457,24745563.89,35439339.774000004,207836,122023,0.6699647725361312,0.9155015168518372,0.6730440414507772,0.8000563867871333
Lidocaine-Prilocaine,2016,19096454.21,18514326.274,176018,88109,24745563.89,35439339.774000004,207836,122023,0.6699647725361312,0.9155015168518372,0.6730440414507772,0.8000563867871333
Lidocaine-Prilocaine,2017,61681183.35,74149641.31,516636,274541,24745563.89,35439339.774000004,207836,122023,0.6699647725361312,0.9155015168518372,0.6730440414507772,0.8000563867871333
Lidoderm,2013,704990898.6,81053244.04,2027515,663016,-690001337.7900001,-79881599.04,-2008264,-658042,-0.9787379371283135,-0.9855447488391483,-0.990505125732732,-0.992497918602266
Lidoderm,2014,358351152.4,40369366.27,971230,270555,-690001337.7900001,-79881599.04,-2008264,-658042,-0.9787379371283135,-0.9855447488391483,-0.990505125732732,-0.992497918602266
Lidoderm,2015,107435511.6,11346878.13,263655,75499,-690001337.7900001,-79881599.04,-2008264,-658042,-0.9787379371283135,-0.9855447488391483,-0.990505125732732,-0.992497918602266
Lidoderm,2016,22514480.97,1922522,35599,11885,-690001337.7900001,-79881599.04,-2008264,-658042,-0.9787379371283135,-0.9855447488391483,-0.990505125732732,-0.992497918602266
Lidoderm,2017,14989560.81,1171645,19251,4974,-690001337.7900001,-79881599.04,-2008264,-658042,-0.9787379371283135,-0.9855447488391483,-0.990505125732732,-0.992497918602266
Lindane,2013,278073.36,155039,2215,3604,-69664.84999999998,-24448,-340,-2122,-0.25052687535404317,-0.15768935558149885,-0.15349887133182843,-0.5887902330743618
Lindane,2014,261065.06,153247,2159,3551,-69664.84999999998,-24448,-340,-2122,-0.25052687535404317,-0.15768935558149885,-0.15349887133182843,-0.5887902330743618
Lindane,2015,284460.16,161605,2347,3722,-69664.84999999998,-24448,-340,-2122,-0.25052687535404317,-0.15768935558149885,-0.15349887133182843,-0.5887902330743618
Lindane,2016,262697.56,162920.7,2419,2130,-69664.84999999998,-24448,-340,-2122,-0.25052687535404317,-0.15768935558149885,-0.15349887133182843,-0.5887902330743618
Lindane,2017,208408.51,130591,1875,1482,-69664.84999999998,-24448,-340,-2122,-0.25052687535404317,-0.15768935558149885,-0.15349887133182843,-0.5887902330743618
Linzess,2013,34339382.18,4694579,140090,53672,518727282.42,41953535.54,1141729,244944,15.105900266374565,8.936591660295843,8.149967877792847,4.563720375614846
Linzess,2014,136938182.4,16550090,490642,144034,518727282.42,41953535.54,1141729,244944,15.105900266374565,8.936591660295843,8.149967877792847,4.563720375614846
Linzess,2015,259461753.8,27201559.2,787477,204324,518727282.42,41953535.54,1141729,244944,15.105900266374565,8.936591660295843,8.149967877792847,4.563720375614846
Linzess,2016,411043476.8,38454488,1098745,268655,518727282.42,41953535.54,1141729,244944,15.105900266374565,8.936591660295843,8.149967877792847,4.563720375614846
Linzess,2017,553066664.6,46648114.54,1281819,298616,518727282.42,41953535.54,1141729,244944,15.105900266374565,8.936591660295843,8.149967877792847,4.563720375614846
Lioresal Intrathecal,2013,467106.57,10366,375,111,-172992.01,-3746,-151,-27,-0.37034805569101714,-0.3613737217827513,-0.4026666666666667,-0.24324324324324326
Lioresal Intrathecal,2014,503042.37,11106,393,122,-172992.01,-3746,-151,-27,-0.37034805569101714,-0.3613737217827513,-0.4026666666666667,-0.24324324324324326
Lioresal Intrathecal,2015,368620.45,8181,263,83,-172992.01,-3746,-151,-27,-0.37034805569101714,-0.3613737217827513,-0.4026666666666667,-0.24324324324324326
Lioresal Intrathecal,2016,329515.79,7331,251,79,-172992.01,-3746,-151,-27,-0.37034805569101714,-0.3613737217827513,-0.4026666666666667,-0.24324324324324326
Lioresal Intrathecal,2017,294114.56,6620,224,84,-172992.01,-3746,-151,-27,-0.37034805569101714,-0.3613737217827513,-0.4026666666666667,-0.24324324324324326
Liothyronine Sodium,2013,15434034.77,22439351.7,330622,82043,5338941.329999998,17085565.569999997,178896,55509,0.3459200014488498,0.7614108374619396,0.5410892197131467,0.6765842302207379
Liothyronine Sodium,2014,15583540.51,26303767.32,377681,106475,5338941.329999998,17085565.569999997,178896,55509,0.3459200014488498,0.7614108374619396,0.5410892197131467,0.6765842302207379
Liothyronine Sodium,2015,15946120.75,30712634,426316,103890,5338941.329999998,17085565.569999997,178896,55509,0.3459200014488498,0.7614108374619396,0.5410892197131467,0.6765842302207379
Liothyronine Sodium,2016,16747477.340000002,34992769.29,471198,113846,5338941.329999998,17085565.569999997,178896,55509,0.3459200014488498,0.7614108374619396,0.5410892197131467,0.6765842302207379
Liothyronine Sodium,2017,20772976.099999998,39524917.269999996,509518,137552,5338941.329999998,17085565.569999997,178896,55509,0.3459200014488498,0.7614108374619396,0.5410892197131467,0.6765842302207379
Lipitor,2013,79565142.61,14271966.61,290270,91477,-9245394.590000004,-7521687.609999999,-187936,-65682,-0.11619905761141705,-0.5270253088127145,-0.6474523719295828,-0.7180165506083497
Lipitor,2014,44820256.66,6866568.5,132801,39244,-9245394.590000004,-7521687.609999999,-187936,-65682,-0.11619905761141705,-0.5270253088127145,-0.6474523719295828,-0.7180165506083497
Lipitor,2015,39391569.95,5198821.5,98317,25894,-9245394.590000004,-7521687.609999999,-187936,-65682,-0.11619905761141705,-0.5270253088127145,-0.6474523719295828,-0.7180165506083497
Lipitor,2016,62578247.97,7133979,116341,29934,-9245394.590000004,-7521687.609999999,-187936,-65682,-0.11619905761141705,-0.5270253088127145,-0.6474523719295828,-0.7180165506083497
Lipitor,2017,70319748.02,6750279,102334,25795,-9245394.590000004,-7521687.609999999,-187936,-65682,-0.11619905761141705,-0.5270253088127145,-0.6474523719295828,-0.7180165506083497
Lipofen,2013,5083415.04,1322646,27988,7260,-3725617.3,-1117666,-24502,-6352,-0.7328965411409728,-0.8450227800938422,-0.8754466199799914,-0.874931129476584
Lipofen,2014,5032356.6,1034050,21420,5836,-3725617.3,-1117666,-24502,-6352,-0.7328965411409728,-0.8450227800938422,-0.8754466199799914,-0.874931129476584
Lipofen,2015,2582068.52,450268,8664,2559,-3725617.3,-1117666,-24502,-6352,-0.7328965411409728,-0.8450227800938422,-0.8754466199799914,-0.874931129476584
Lipofen,2016,1841757.27,298017,5143,1386,-3725617.3,-1117666,-24502,-6352,-0.7328965411409728,-0.8450227800938422,-0.8754466199799914,-0.874931129476584
Lipofen,2017,1357797.74,204980,3486,908,-3725617.3,-1117666,-24502,-6352,-0.7328965411409728,-0.8450227800938422,-0.8754466199799914,-0.874931129476584
Lisinopril,2013,232893751.29,1595294880.85,27956603,7855702,-38046232.16999999,240626387.1600001,1471471,1567293,-0.1633630441317625,0.15083505253385526,0.05263411294998895,0.19951024109621265
Lisinopril,2014,244382462.3,1905118513.941,32277917,8657312,-38046232.16999999,240626387.1600001,1471471,1567293,-0.1633630441317625,0.15083505253385526,0.05263411294998895,0.19951024109621265
Lisinopril,2015,235798635.79,2170792611.35,36070162,9352236,-38046232.16999999,240626387.1600001,1471471,1567293,-0.1633630441317625,0.15083505253385526,0.05263411294998895,0.19951024109621265
Lisinopril,2016,246832825.68,2312180888.01,37101122,10267080,-38046232.16999999,240626387.1600001,1471471,1567293,-0.1633630441317625,0.15083505253385526,0.05263411294998895,0.19951024109621265
Lisinopril,2017,194847519.12,1835921268.01,29428074,9422995,-38046232.16999999,240626387.1600001,1471471,1567293,-0.1633630441317625,0.15083505253385526,0.05263411294998895,0.19951024109621265
Lisinopril-Hydrochlorothiazide,2013,76536801.08999999,432664674.4,6854844,1656812,-27141406.629999988,50946745,-270064,189853,-0.35461903611681234,0.11775110845518107,-0.039397541359073966,0.11458934387244901
Lisinopril-Hydrochlorothiazide,2014,61749780.510000005,457836815.7,7042934,1820280,-27141406.629999988,50946745,-270064,189853,-0.35461903611681234,0.11775110845518107,-0.039397541359073966,0.11458934387244901
Lisinopril-Hydrochlorothiazide,2015,52250201.980000004,453352768.8,6915704,1708255,-27141406.629999988,50946745,-270064,189853,-0.35461903611681234,0.11775110845518107,-0.039397541359073966,0.11458934387244901
Lisinopril-Hydrochlorothiazide,2016,47484889.7,463633069,6829165,1693257,-27141406.629999988,50946745,-270064,189853,-0.35461903611681234,0.11775110845518107,-0.039397541359073966,0.11458934387244901
Lisinopril-Hydrochlorothiazide,2017,49395394.46,483611419.4,6584780,1846665,-27141406.629999988,50946745,-270064,189853,-0.35461903611681234,0.11775110845518107,-0.039397541359073966,0.11458934387244901
Lite Touch,2013,277540.79,1162587,11486,3985,260532.5500000001,386871,695,34,0.9387180529391739,0.33276735418510617,0.060508445063555634,0.008531994981179424
Lite Touch,2014,1064739.01,2772918,19912,9148,260532.5500000001,386871,695,34,0.9387180529391739,0.33276735418510617,0.060508445063555634,0.008531994981179424
Lite Touch,2015,1327025.24,3392318,22728,9262,260532.5500000001,386871,695,34,0.9387180529391739,0.33276735418510617,0.060508445063555634,0.008531994981179424
Lite Touch,2016,758418.16,2228116,16415,5487,260532.5500000001,386871,695,34,0.9387180529391739,0.33276735418510617,0.060508445063555634,0.008531994981179424
Lite Touch,2017,538073.3400000001,1549458,12181,4019,260532.5500000001,386871,695,34,0.9387180529391739,0.33276735418510617,0.060508445063555634,0.008531994981179424
Lithium,2013,258085.67,2197166.701,6516,1419,268299.9199999999,675369.3990000002,1915,250,1.0395769745759225,0.3073819563588954,0.29389195825659914,0.17618040873854826
Lithium,2014,311121.08,2629436.301,7765,1593,268299.9199999999,675369.3990000002,1915,250,1.0395769745759225,0.3073819563588954,0.29389195825659914,0.17618040873854826
Lithium,2015,298747.86,2661747.81,7959,1606,268299.9199999999,675369.3990000002,1915,250,1.0395769745759225,0.3073819563588954,0.29389195825659914,0.17618040873854826
Lithium,2016,380769.15,2926737.755,8633,1654,268299.9199999999,675369.3990000002,1915,250,1.0395769745759225,0.3073819563588954,0.29389195825659914,0.17618040873854826
Lithium,2017,526385.59,2872536.1,8431,1669,268299.9199999999,675369.3990000002,1915,250,1.0395769745759225,0.3073819563588954,0.29389195825659914,0.17618040873854826
Lithium Carbonate,2013,8904878.6,73670757,924186,180081,-1371227.71,-2805504.0099999905,-1885,8036,-0.15398612059686023,-0.038081650362300344,-0.0020396327146267094,0.044624363480878046
Lithium Carbonate,2014,8390885.58,73773133.5,943581,177845,-1371227.71,-2805504.0099999905,-1885,8036,-0.15398612059686023,-0.038081650362300344,-0.0020396327146267094,0.044624363480878046
Lithium Carbonate,2015,7857529.319999999,73476254.83,956096,173850,-1371227.71,-2805504.0099999905,-1885,8036,-0.15398612059686023,-0.038081650362300344,-0.0020396327146267094,0.044624363480878046
Lithium Carbonate,2016,7645009.85,72680446.75,949054,168728,-1371227.71,-2805504.0099999905,-1885,8036,-0.15398612059686023,-0.038081650362300344,-0.0020396327146267094,0.044624363480878046
Lithium Carbonate,2017,7533650.89,70865252.99000001,922301,188117,-1371227.71,-2805504.0099999905,-1885,8036,-0.15398612059686023,-0.038081650362300344,-0.0020396327146267094,0.044624363480878046
Lithium Carbonate ER,2013,10597009.99,29013245,403610,78150,-2274156.59,2350733.5,33212,6255,-0.21460360914503582,0.08102277080691939,0.08228735660662521,0.0800383877159309
Lithium Carbonate ER,2014,9119183.97,29902890.2,418216,76873,-2274156.59,2350733.5,33212,6255,-0.21460360914503582,0.08102277080691939,0.08228735660662521,0.0800383877159309
Lithium Carbonate ER,2015,8573545.1,30601532,429260,80395,-2274156.59,2350733.5,33212,6255,-0.21460360914503582,0.08102277080691939,0.08228735660662521,0.0800383877159309
Lithium Carbonate ER,2016,8237460.21,30890301.880000003,433337,84581,-2274156.59,2350733.5,33212,6255,-0.21460360914503582,0.08102277080691939,0.08228735660662521,0.0800383877159309
Lithium Carbonate ER,2017,8322853.4,31363978.5,436822,84405,-2274156.59,2350733.5,33212,6255,-0.21460360914503582,0.08102277080691939,0.08228735660662521,0.0800383877159309
Livalo,2013,12794841.06,2745522,57254,29558,95760569.64,10656307.72,216333,36658,7.484310996200839,3.8813412240003906,3.778478359590596,1.2402056972731579
Livalo,2014,52548580.28,10096372.5,225182,55193,95760569.64,10656307.72,216333,36658,7.484310996200839,3.8813412240003906,3.778478359590596,1.2402056972731579
Livalo,2015,66579054.71,11106618,245142,57043,95760569.64,10656307.72,216333,36658,7.484310996200839,3.8813412240003906,3.778478359590596,1.2402056972731579
Livalo,2016,83051464.35,11845225,251437,57705,95760569.64,10656307.72,216333,36658,7.484310996200839,3.8813412240003906,3.778478359590596,1.2402056972731579
Livalo,2017,108555410.7,13401829.72,273587,66216,95760569.64,10656307.72,216333,36658,7.484310996200839,3.8813412240003906,3.778478359590596,1.2402056972731579
