Brand Name,Year,brandspend,branddose,brandclaims,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims
Nephrocaps,2015,310000,227313,8270,37.48488512696493,-157700,-355371.8,-12378,44.54124822557781,-0.7233944954128441,-0.9258022867099055,-0.9258732889520532
Nephrocaps,2016,337000,136353,5253,64.15381686655245,-157700,-355371.8,-12378,44.54124822557781,-0.7233944954128441,-0.9258022867099055,-0.9258732889520532
Nephrocaps,2017,60300,28481,991,60.84762865792129,-157700,-355371.8,-12378,44.54124822557781,-0.7233944954128441,-0.9258022867099055,-0.9258732889520532
Nephron Fa,2013,25400,52448,1613,15.747055176689399,-7300,-20901,-542,1.1530381939922076,-0.28740157480314965,-0.39850899938987183,-0.33601983880967146
Nephron Fa,2014,21800,43577,1383,15.762834417932032,-7300,-20901,-542,1.1530381939922076,-0.28740157480314965,-0.39850899938987183,-0.33601983880967146
Nephron Fa,2015,19000,37174,1116,17.025089605734767,-7300,-20901,-542,1.1530381939922076,-0.28740157480314965,-0.39850899938987183,-0.33601983880967146
Nephron Fa,2016,14400,28690,876,16.438356164383563,-7300,-20901,-542,1.1530381939922076,-0.28740157480314965,-0.39850899938987183,-0.33601983880967146
Nephron Fa,2017,18100,31547,1071,16.900093370681606,-7300,-20901,-542,1.1530381939922076,-0.28740157480314965,-0.39850899938987183,-0.33601983880967146
Nesacaine-MPF,2013,1320,672.036,26,50.76923076923077,25980,10513.896,196,72.2037422037422,19.681818181818183,15.644840454975629,7.538461538461538
Nesacaine-MPF,2014,1300,608.358,34,38.23529411764706,25980,10513.896,196,72.2037422037422,19.681818181818183,15.644840454975629,7.538461538461538
Nesacaine-MPF,2015,10700,1108.67,73,146.57534246575344,25980,10513.896,196,72.2037422037422,19.681818181818183,15.644840454975629,7.538461538461538
Nesacaine-MPF,2016,10100,7601.998,149,67.78523489932886,25980,10513.896,196,72.2037422037422,19.681818181818183,15.644840454975629,7.538461538461538
Nesacaine-MPF,2017,27300,11185.932,222,122.97297297297297,25980,10513.896,196,72.2037422037422,19.681818181818183,15.644840454975629,7.538461538461538
Nesina,2013,81100,8853,284,285.5633802816901,594900,45741,1597,73.81992647003767,7.335388409371147,5.166723144696713,5.623239436619718
Nesina,2014,530000,53253,1761,300.96536059057354,594900,45741,1597,73.81992647003767,7.335388409371147,5.166723144696713,5.623239436619718
Nesina,2015,1100000,97459,3209,342.7859146151449,594900,45741,1597,73.81992647003767,7.335388409371147,5.166723144696713,5.623239436619718
Nesina,2016,840000,68916,2245,374.16481069042317,594900,45741,1597,73.81992647003767,7.335388409371147,5.166723144696713,5.623239436619718
Nesina,2017,676000,54594,1881,359.3833067517278,594900,45741,1597,73.81992647003767,7.335388409371147,5.166723144696713,5.623239436619718
Nestabs,2013,927000,748175.012,24696,37.53644314868804,913000,303074.988,9715,15.93483057192455,0.9848975188781015,0.4050856860212808,0.3933835438937481
Nestabs,2014,1260000,955477.3,31502,39.997460478699765,913000,303074.988,9715,15.93483057192455,0.9848975188781015,0.4050856860212808,0.3933835438937481
Nestabs,2015,1830000,1321560,43563,42.008126162110045,913000,303074.988,9715,15.93483057192455,0.9848975188781015,0.4050856860212808,0.3933835438937481
Nestabs,2016,1800000,1170714,38551,46.691395813338175,913000,303074.988,9715,15.93483057192455,0.9848975188781015,0.4050856860212808,0.3933835438937481
Nestabs,2017,1840000,1051250,34411,53.471273720612594,913000,303074.988,9715,15.93483057192455,0.9848975188781015,0.4050856860212808,0.3933835438937481
Nestabs DHA,2013,439000,488900.995,8312,52.815206929740135,2041000,782230.005,12786,64.73147996001245,4.649202733485193,1.5999762999050553,1.5382579403272376
Nestabs DHA,2014,728000,631976,10625,68.51764705882353,2041000,782230.005,12786,64.73147996001245,4.649202733485193,1.5999762999050553,1.5382579403272376
Nestabs DHA,2015,994000,690249,11630,85.46861564918315,2041000,782230.005,12786,64.73147996001245,4.649202733485193,1.5999762999050553,1.5382579403272376
Nestabs DHA,2016,1590000,953666,15561,102.17852323115481,2041000,782230.005,12786,64.73147996001245,4.649202733485193,1.5999762999050553,1.5382579403272376
Nestabs DHA,2017,2480000,1271131,21098,117.54668688975258,2041000,782230.005,12786,64.73147996001245,4.649202733485193,1.5999762999050553,1.5382579403272376
Neulasta,2013,236000000,44542.048,72410,3259.2183400082863,126000000,2250.7779999999984,4820,1428.079342239545,0.5338983050847457,0.050531533709451404,0.06656539152050822
Neulasta,2014,259000000,49499.161,74031,3498.534397752293,126000000,2250.7779999999984,4820,1428.079342239545,0.5338983050847457,0.050531533709451404,0.06656539152050822
Neulasta,2015,305000000,48178.358,80909,3769.66715692939,126000000,2250.7779999999984,4820,1428.079342239545,0.5338983050847457,0.050531533709451404,0.06656539152050822
Neulasta,2016,334000000,49720.705,81814,4082.430879800523,126000000,2250.7779999999984,4820,1428.079342239545,0.5338983050847457,0.050531533709451404,0.06656539152050822
Neulasta,2017,362000000,46792.826,77230,4687.297682247831,126000000,2250.7779999999984,4820,1428.079342239545,0.5338983050847457,0.050531533709451404,0.06656539152050822
Neupogen,2013,79300000,211635.796,77869,1018.3770178119662,-24500000,-33968.511,-37585,341.9645570068203,-0.30895334174022704,-0.1605045632261567,-0.48266961178389345
Neupogen,2014,74100000,631533.071,58640,1263.6425648021827,-24500000,-33968.511,-37585,341.9645570068203,-0.30895334174022704,-0.1605045632261567,-0.48266961178389345
Neupogen,2015,82000000,205182.66,67904,1207.5871819038643,-24500000,-33968.511,-37585,341.9645570068203,-0.30895334174022704,-0.1605045632261567,-0.48266961178389345
Neupogen,2016,76400000,288419.402,58891,1297.3119831553208,-24500000,-33968.511,-37585,341.9645570068203,-0.30895334174022704,-0.1605045632261567,-0.48266961178389345
Neupogen,2017,54800000,177667.285,40284,1360.3415748187865,-24500000,-33968.511,-37585,341.9645570068203,-0.30895334174022704,-0.1605045632261567,-0.48266961178389345
Neupro,2013,1060000,119240,3999,265.0662665666417,2510000,55448,1763,354.5102693583844,2.3679245283018866,0.4650117410265011,0.4408602150537635
Neupro,2014,2530000,151611,5038,502.1834061135371,2510000,55448,1763,354.5102693583844,2.3679245283018866,0.4650117410265011,0.4408602150537635
Neupro,2015,2980000,164192,5390,552.8756957328386,2510000,55448,1763,354.5102693583844,2.3679245283018866,0.4650117410265011,0.4408602150537635
Neupro,2016,3410000,178946,5893,578.6526387239097,2510000,55448,1763,354.5102693583844,2.3679245283018866,0.4650117410265011,0.4408602150537635
Neupro,2017,3570000,174688,5762,619.5765359250261,2510000,55448,1763,354.5102693583844,2.3679245283018866,0.4650117410265011,0.4408602150537635
Neurontin,2013,3340000,2656056.343,11754,284.15858431172364,370000,-1322231.943,-4905,257.5263331944816,0.11077844311377238,-0.497817731346221,-0.4173047473200613
Neurontin,2014,3110000,1965663.444,9708,320.3543469303667,370000,-1322231.943,-4905,257.5263331944816,0.11077844311377238,-0.497817731346221,-0.4173047473200613
Neurontin,2015,3340000,1749185.4,8929,374.06204502183897,370000,-1322231.943,-4905,257.5263331944816,0.11077844311377238,-0.497817731346221,-0.4173047473200613
Neurontin,2016,4180000,1562213.21,8119,514.8417292770046,370000,-1322231.943,-4905,257.5263331944816,0.11077844311377238,-0.497817731346221,-0.4173047473200613
Neurontin,2017,3710000,1333824.4,6849,541.6849175062052,370000,-1322231.943,-4905,257.5263331944816,0.11077844311377238,-0.497817731346221,-0.4173047473200613
Neut,2013,30400,4256.865,461,65.94360086767895,1900,100143.68,174,-15.077459135395486,0.0625,23.52521867618541,0.37744034707158347
Neut,2014,9320,3840.84,236,39.49152542372882,1900,100143.68,174,-15.077459135395486,0.0625,23.52521867618541,0.37744034707158347
Neut,2015,57000,5456.853,649,87.82742681047766,1900,100143.68,174,-15.077459135395486,0.0625,23.52521867618541,0.37744034707158347
Neut,2016,40100,7530.551,701,57.203994293865904,1900,100143.68,174,-15.077459135395486,0.0625,23.52521867618541,0.37744034707158347
Neut,2017,32300,104400.545,635,50.86614173228347,1900,100143.68,174,-15.077459135395486,0.0625,23.52521867618541,0.37744034707158347
Nevanac,2013,1840000,35800.5,11450,160.6986899563319,-1108000,-26867.5,-8681,103.65667299058035,-0.6021739130434782,-0.7504783452745074,-0.7581659388646288
Nevanac,2014,1500000,26115.027,8389,178.8055787340565,-1108000,-26867.5,-8681,103.65667299058035,-0.6021739130434782,-0.7504783452745074,-0.7581659388646288
Nevanac,2015,1460000,19394.7,6213,234.99114759375502,-1108000,-26867.5,-8681,103.65667299058035,-0.6021739130434782,-0.7504783452745074,-0.7581659388646288
Nevanac,2016,1110000,14297.4,4481,247.71256415978576,-1108000,-26867.5,-8681,103.65667299058035,-0.6021739130434782,-0.7504783452745074,-0.7581659388646288
Nevanac,2017,732000,8933,2769,264.35536294691224,-1108000,-26867.5,-8681,103.65667299058035,-0.6021739130434782,-0.7504783452745074,-0.7581659388646288
Nevirapine,2013,1297800,1168939.136,11170,116.18621307072516,-1004150,-776553.6599999999,-4630,-71.28560144993006,-0.7737324703344121,-0.6643234331748817,-0.41450313339301703
Nevirapine,2014,1148000,1138004.12,10844,105.86499446698635,-1004150,-776553.6599999999,-4630,-71.28560144993006,-0.7737324703344121,-0.6643234331748817,-0.41450313339301703
Nevirapine,2015,1176300,1199570.664,11799,99.69488939740656,-1004150,-776553.6599999999,-4630,-71.28560144993006,-0.7737324703344121,-0.6643234331748817,-0.41450313339301703
Nevirapine,2016,594900,822857.684,9288,64.05038759689923,-1004150,-776553.6599999999,-4630,-71.28560144993006,-0.7737324703344121,-0.6643234331748817,-0.41450313339301703
Nevirapine,2017,293650,392385.476,6540,44.900611620795104,-1004150,-776553.6599999999,-4630,-71.28560144993006,-0.7737324703344121,-0.6643234331748817,-0.41450313339301703
Nexavar,2013,40800000,490054.7,5124,7962.529274004683,25900000,1955.2999999999884,936,3044.0713860613223,0.6348039215686274,0.003989962753137455,0.18266978922716626
Nexavar,2014,44300000,477908,5260,8422.053231939164,25900000,1955.2999999999884,936,3044.0713860613223,0.6348039215686274,0.003989962753137455,0.18266978922716626
Nexavar,2015,59700000,552885,6152,9704.161248374512,25900000,1955.2999999999884,936,3044.0713860613223,0.6348039215686274,0.003989962753137455,0.18266978922716626
Nexavar,2016,65900000,532636.25,6120,10767.97385620915,25900000,1955.2999999999884,936,3044.0713860613223,0.6348039215686274,0.003989962753137455,0.18266978922716626
Nexavar,2017,66700000,492010,6060,11006.600660066006,25900000,1955.2999999999884,936,3044.0713860613223,0.6348039215686274,0.003989962753137455,0.18266978922716626
Nexium,2013,263000000,35658156.51,1069930,245.8104735823839,-97000000,-15960165.009999998,-507005,49.07783303039753,-0.36882129277566544,-0.4475880576025886,-0.47386744927238234
Nexium,2014,263000000,32065779.02,956050,275.090214946917,-97000000,-15960165.009999998,-507005,49.07783303039753,-0.36882129277566544,-0.4475880576025886,-0.47386744927238234
Nexium,2015,211000000,24742602.77,740722,284.85720688733426,-97000000,-15960165.009999998,-507005,49.07783303039753,-0.36882129277566544,-0.4475880576025886,-0.47386744927238234
Nexium,2016,200000000,23391436.06,681468,293.48406675001615,-97000000,-15960165.009999998,-507005,49.07783303039753,-0.36882129277566544,-0.4475880576025886,-0.47386744927238234
Nexium,2017,166000000,19697991.5,562925,294.88830661278143,-97000000,-15960165.009999998,-507005,49.07783303039753,-0.36882129277566544,-0.4475880576025886,-0.47386744927238234
Nexium I.V.,2013,387000,8953.65,1413,273.88535031847135,-278000,-6433.65,-833,-85.95431583571272,-0.7183462532299741,-0.7185505352565713,-0.5895258315640481
Nexium I.V.,2014,246000,4219.91,895,274.86033519553075,-278000,-6433.65,-833,-85.95431583571272,-0.7183462532299741,-0.7185505352565713,-0.5895258315640481
Nexium I.V.,2015,153000,4906.6,847,180.6375442739079,-278000,-6433.65,-833,-85.95431583571272,-0.7183462532299741,-0.7185505352565713,-0.5895258315640481
Nexium I.V.,2016,166000,3140.025,788,210.65989847715736,-278000,-6433.65,-833,-85.95431583571272,-0.7183462532299741,-0.7185505352565713,-0.5895258315640481
Nexium I.V.,2017,109000,2520,580,187.93103448275863,-278000,-6433.65,-833,-85.95431583571272,-0.7183462532299741,-0.7185505352565713,-0.5895258315640481
Nexplanon,2013,34800000,51610.152,51005,682.286050387217,80200000,92760.85,91445,125.0147569135903,2.3045977011494254,1.7973372758134873,1.7928634447603176
Nexplanon,2014,54000000,88573.639,78700,686.1499364675984,80200000,92760.85,91445,125.0147569135903,2.3045977011494254,1.7973372758134873,1.7928634447603176
Nexplanon,2015,88100000,117698.861,117789,747.9476012191291,80200000,92760.85,91445,125.0147569135903,2.3045977011494254,1.7973372758134873,1.7928634447603176
Nexplanon,2016,105000000,136666.552,137558,763.3143837508542,80200000,92760.85,91445,125.0147569135903,2.3045977011494254,1.7973372758134873,1.7928634447603176
Nexplanon,2017,115000000,144371.002,142450,807.3008073008073,80200000,92760.85,91445,125.0147569135903,2.3045977011494254,1.7973372758134873,1.7928634447603176
Nexterone,2013,3320,3862,44,75.45454545454545,8980,38641.663,193,-23.555811277330264,2.7048192771084336,10.005609269808389,4.386363636363637
Nexterone,2014,4030,4459.354,53,76.0377358490566,8980,38641.663,193,-23.555811277330264,2.7048192771084336,10.005609269808389,4.386363636363637
Nexterone,2015,11000,10119.093,88,125,8980,38641.663,193,-23.555811277330264,2.7048192771084336,10.005609269808389,4.386363636363637
Nexterone,2016,30600,23356.837,187,163.63636363636363,8980,38641.663,193,-23.555811277330264,2.7048192771084336,10.005609269808389,4.386363636363637
Nexterone,2017,12300,42503.663,237,51.89873417721519,8980,38641.663,193,-23.555811277330264,2.7048192771084336,10.005609269808389,4.386363636363637
Niacin,2013,35100,413598,8362,4.197560392250658,-30130,-370262,-7464,1.3369607658785183,-0.8584045584045584,-0.8952219304735516,-0.8926094235828749
Niacin,2014,21100,285323.003,6036,3.4956925115970843,-30130,-370262,-7464,1.3369607658785183,-0.8584045584045584,-0.8952219304735516,-0.8926094235828749
Niacin,2015,20490,265099,6290,3.257551669316375,-30130,-370262,-7464,1.3369607658785183,-0.8584045584045584,-0.8952219304735516,-0.8926094235828749
Niacin,2016,6537,61938,1863,3.5088566827697263,-30130,-370262,-7464,1.3369607658785183,-0.8584045584045584,-0.8952219304735516,-0.8926094235828749
Niacin,2017,4970,43336,898,5.534521158129176,-30130,-370262,-7464,1.3369607658785183,-0.8584045584045584,-0.8952219304735516,-0.8926094235828749
Niacin ER,2013,3340000,842105,21446,155.7399981348503,1898000,1681324,42915,-74.35530864898153,0.5682634730538922,1.996572873929023,2.0010724610650006
Niacin ER,2014,15527000,3915452.131,100370,154.6976188104015,1898000,1681324,42915,-74.35530864898153,0.5682634730538922,1.996572873929023,2.0010724610650006
Niacin ER,2015,12510000,3386929.981,85631,146.09195268068808,1898000,1681324,42915,-74.35530864898153,0.5682634730538922,1.996572873929023,2.0010724610650006
Niacin ER,2016,8490000,3013811.7,76565,110.88617514530138,1898000,1681324,42915,-74.35530864898153,0.5682634730538922,1.996572873929023,2.0010724610650006
Niacin ER,2017,5238000,2523429,64361,81.38468948586878,1898000,1681324,42915,-74.35530864898153,0.5682634730538922,1.996572873929023,2.0010724610650006
Niacor,2013,19800,64200,1342,14.754098360655737,-6200,-23065,-574,2.954234972677595,-0.31313131313131315,-0.35926791277258563,-0.4277198211624441
Niacor,2014,16700,54611,1185,14.092827004219409,-6200,-23065,-574,2.954234972677595,-0.31313131313131315,-0.35926791277258563,-0.4277198211624441
Niacor,2015,16800,55057.5,1095,15.342465753424657,-6200,-23065,-574,2.954234972677595,-0.31313131313131315,-0.35926791277258563,-0.4277198211624441
Niacor,2016,16700,53290,994,16.800804828973842,-6200,-23065,-574,2.954234972677595,-0.31313131313131315,-0.35926791277258563,-0.4277198211624441
Niacor,2017,13600,41135,768,17.708333333333332,-6200,-23065,-574,2.954234972677595,-0.31313131313131315,-0.35926791277258563,-0.4277198211624441
Niaspan,2013,33800000,7335974.035,186960,180.78733418913137,-32160000,-7075272.035,-180007,55.082074699118294,-0.9514792899408284,-0.9644625241643184,-0.9628102267864784
Niaspan,2014,11000000,2029470.001,51601,213.1741632914091,-32160000,-7075272.035,-180007,55.082074699118294,-0.9514792899408284,-0.9644625241643184,-0.9628102267864784
Niaspan,2015,7140000,1140119.061,29132,245.09130852670603,-32160000,-7075272.035,-180007,55.082074699118294,-0.9514792899408284,-0.9644625241643184,-0.9628102267864784
Niaspan,2016,3920000,606890,15705,249.6020375676536,-32160000,-7075272.035,-180007,55.082074699118294,-0.9514792899408284,-0.9644625241643184,-0.9628102267864784
Niaspan,2017,1640000,260702,6953,235.86940888824967,-32160000,-7075272.035,-180007,55.082074699118294,-0.9514792899408284,-0.9644625241643184,-0.9628102267864784
Nicardipine HCl*,2013,52500,127112.06,1406,37.339971550497864,147610,-5403.059999999998,78,97.50504192659108,2.8116190476190477,-0.04250627359827219,0.05547652916073975
Nicardipine HCl*,2014,80511,128550,1533,52.51859099804305,147610,-5403.059999999998,78,97.50504192659108,2.8116190476190477,-0.04250627359827219,0.05547652916073975
Nicardipine HCl*,2015,180410,136623.25,1702,105.9988249118684,147610,-5403.059999999998,78,97.50504192659108,2.8116190476190477,-0.04250627359827219,0.05547652916073975
Nicardipine HCl*,2016,183330,127090.015,1597,114.7964934251722,147610,-5403.059999999998,78,97.50504192659108,2.8116190476190477,-0.04250627359827219,0.05547652916073975
Nicardipine HCl*,2017,200110,121709,1484,134.84501347708894,147610,-5403.059999999998,78,97.50504192659108,2.8116190476190477,-0.04250627359827219,0.05547652916073975
Nicotrol,2013,4090000,2885237,16642,245.76373032087488,4580000,956396.2000000002,6099,135.48599484512485,1.119804400977995,0.33147925109791676,0.3664823939430357
Nicotrol,2014,3670000,2465512,14511,252.91158431534697,4580000,956396.2000000002,6099,135.48599484512485,1.119804400977995,0.33147925109791676,0.3664823939430357
Nicotrol,2015,4690000,2705956.2,15983,293.4367765751111,4580000,956396.2000000002,6099,135.48599484512485,1.119804400977995,0.33147925109791676,0.3664823939430357
Nicotrol,2016,6570000,3347470.2,19615,334.9477440734132,4580000,956396.2000000002,6099,135.48599484512485,1.119804400977995,0.33147925109791676,0.3664823939430357
Nicotrol,2017,8670000,3841633.2,22741,381.24972516599973,4580000,956396.2000000002,6099,135.48599484512485,1.119804400977995,0.33147925109791676,0.3664823939430357
Nicotrol Ns,2013,462000,76967.92,1885,245.09283819628646,828000,57992.08,1619,123.05784673522041,1.7922077922077921,0.7534578042384412,0.8588859416445624
Nicotrol Ns,2014,559000,88893,2123,263.3066415449835,828000,57992.08,1619,123.05784673522041,1.7922077922077921,0.7534578042384412,0.8588859416445624
Nicotrol Ns,2015,711000,102230,2437,291.7521542880591,828000,57992.08,1619,123.05784673522041,1.7922077922077921,0.7534578042384412,0.8588859416445624
Nicotrol Ns,2016,902000,113360,2725,331.0091743119266,828000,57992.08,1619,123.05784673522041,1.7922077922077921,0.7534578042384412,0.8588859416445624
Nicotrol Ns,2017,1290000,134960,3504,368.1506849315069,828000,57992.08,1619,123.05784673522041,1.7922077922077921,0.7534578042384412,0.8588859416445624
Nifedical XL,2013,5520000,6185705.639,169886,32.492377241208814,-4370000,-3939512.9110000003,-105523,-14.62496894762399,-0.7916666666666666,-0.6368736472298209,-0.6211400586275502
Nifedical XL,2014,5100000,6812454.356,189077,26.973137927934122,-4370000,-3939512.9110000003,-105523,-14.62496894762399,-0.7916666666666666,-0.6368736472298209,-0.6211400586275502
Nifedical XL,2015,5020000,7952099.357,218675,22.956442208757288,-4370000,-3939512.9110000003,-105523,-14.62496894762399,-0.7916666666666666,-0.6368736472298209,-0.6211400586275502
Nifedical XL,2016,4570000,8184260.449,229409,19.920752891124586,-4370000,-3939512.9110000003,-105523,-14.62496894762399,-0.7916666666666666,-0.6368736472298209,-0.6211400586275502
Nifedical XL,2017,1150000,2246192.728,64363,17.867408293584823,-4370000,-3939512.9110000003,-105523,-14.62496894762399,-0.7916666666666666,-0.6368736472298209,-0.6211400586275502
Nifedipine,2013,3353200,3448800.247,50772,66.0442763728039,-1240910,-907270.7890000003,-10884,-13.088750901484211,-0.3700673983060957,-0.263068523550822,-0.2143701252658946
Nifedipine,2014,2644536,2970570.2939999998,43441,60.87649915977993,-1240910,-907270.7890000003,-10884,-13.088750901484211,-0.3700673983060957,-0.263068523550822,-0.2143701252658946
Nifedipine,2015,2584710,3137354.463,43468,59.46236311769577,-1240910,-907270.7890000003,-10884,-13.088750901484211,-0.3700673983060957,-0.263068523550822,-0.2143701252658946
Nifedipine,2016,2465070,3480617.482,42725,57.696196606202456,-1240910,-907270.7890000003,-10884,-13.088750901484211,-0.3700673983060957,-0.263068523550822,-0.2143701252658946
Nifedipine,2017,2112290,2541529.4579999996,39888,52.955525471319696,-1240910,-907270.7890000003,-10884,-13.088750901484211,-0.3700673983060957,-0.263068523550822,-0.2143701252658946
Nifedipine ER,2013,17266864,16768731.269,483693,35.697981984440545,-1073314,9785597.508000003,261255,-13.960155988532104,-0.06216033206724747,0.5835621879211834,0.5401256582170924
Nifedipine ER,2014,17430450,18134622.75,528520,32.979735866192385,-1073314,9785597.508000003,261255,-13.960155988532104,-0.06216033206724747,0.5835621879211834,0.5401256582170924
Nifedipine ER,2015,18909680,22864232.513,631479,29.94506547327781,-1073314,9785597.508000003,261255,-13.960155988532104,-0.06216033206724747,0.5835621879211834,0.5401256582170924
Nifedipine ER,2016,17185930,25806530.805,669879,25.655275057137185,-1073314,9785597.508000003,261255,-13.960155988532104,-0.06216033206724747,0.5835621879211834,0.5401256582170924
Nifedipine ER,2017,16193550,26554328.777000003,744948,21.73782599590844,-1073314,9785597.508000003,261255,-13.960155988532104,-0.06216033206724747,0.5835621879211834,0.5401256582170924
Nimbex,2013,118000,1322.5,331,356.49546827794563,5000,-792,-163,375.6473888649115,0.04237288135593231,-0.5988657844990548,-0.49244712990936557
Nimbex,2014,23400,822,266,87.96992481203007,5000,-792,-163,375.6473888649115,0.04237288135593231,-0.5988657844990548,-0.49244712990936557
Nimbex,2015,91600,2148.52,628,145.85987261146497,5000,-792,-163,375.6473888649115,0.04237288135593231,-0.5988657844990548,-0.49244712990936557
Nimbex,2016,56300,1283.15,364,154.67032967032966,5000,-792,-163,375.6473888649115,0.04237288135593231,-0.5988657844990548,-0.49244712990936557
Nimbex,2017,123000,530.5,168,732.1428571428571,5000,-792,-163,375.6473888649115,0.04237288135593231,-0.5988657844990548,-0.49244712990936557
Nimodipine,2013,408000,47307,473,862.5792811839324,321000,44916,415,-41.633335237986444,0.786764705882353,0.94945779694337,0.8773784355179703
Nimodipine,2014,776000,76486,744,1043.010752688172,321000,44916,415,-41.633335237986444,0.786764705882353,0.94945779694337,0.8773784355179703
Nimodipine,2015,1000000,91635,823,1215.0668286755772,321000,44916,415,-41.633335237986444,0.786764705882353,0.94945779694337,0.8773784355179703
Nimodipine,2016,956000,99303,940,1017.0212765957447,321000,44916,415,-41.633335237986444,0.786764705882353,0.94945779694337,0.8773784355179703
Nimodipine,2017,729000,92223,888,820.9459459459459,321000,44916,415,-41.633335237986444,0.786764705882353,0.94945779694337,0.8773784355179703
Nisoldipine,2013,941000,165974,5243,179.4773984360099,-532000,-103720,-3384,40.533360036287036,-0.565356004250797,-0.6249171556990853,-0.6454320045775319
Nisoldipine,2014,689000,120509,3531,195.12885868026055,-532000,-103720,-3384,40.533360036287036,-0.565356004250797,-0.6249171556990853,-0.6454320045775319
Nisoldipine,2015,614000,97413,2877,213.41675356273896,-532000,-103720,-3384,40.533360036287036,-0.565356004250797,-0.6249171556990853,-0.6454320045775319
Nisoldipine,2016,548000,80846,2334,234.79005998286203,-532000,-103720,-3384,40.533360036287036,-0.565356004250797,-0.6249171556990853,-0.6454320045775319
Nisoldipine,2017,409000,62254,1859,220.01075847229694,-532000,-103720,-3384,40.533360036287036,-0.565356004250797,-0.6249171556990853,-0.6454320045775319
Nitro-Bid,2013,509000,239271.057,10380,49.03660886319846,-46000,18595.964000000007,1543,-10.204100266368805,-0.09037328094302555,0.077719237057577,0.14865125240847776
Nitro-Bid,2014,334000,247853.337,10721,31.153810278891893,-46000,18595.964000000007,1543,-10.204100266368805,-0.09037328094302555,0.077719237057577,0.14865125240847776
Nitro-Bid,2015,615000,313632.73,14579,42.183963234789765,-46000,18595.964000000007,1543,-10.204100266368805,-0.09037328094302555,0.077719237057577,0.14865125240847776
Nitro-Bid,2016,607000,275217.889,13754,44.13261596626436,-46000,18595.964000000007,1543,-10.204100266368805,-0.09037328094302555,0.077719237057577,0.14865125240847776
Nitro-Bid,2017,463000,257867.021,11923,38.832508596829655,-46000,18595.964000000007,1543,-10.204100266368805,-0.09037328094302555,0.077719237057577,0.14865125240847776
Nitro-Dur,2013,194000,44798,1519,127.71560236998025,-35000,-18090,-615,48.169353382232146,-0.18041237113402064,-0.40381267020849143,-0.4048716260697828
Nitro-Dur,2014,204000,44673,1484,137.46630727762803,-35000,-18090,-615,48.169353382232146,-0.18041237113402064,-0.40381267020849143,-0.4048716260697828
Nitro-Dur,2015,209000,41086,1346,155.27488855869242,-35000,-18090,-615,48.169353382232146,-0.18041237113402064,-0.40381267020849143,-0.4048716260697828
Nitro-Dur,2016,192000,35561,1211,158.54665565648224,-35000,-18090,-615,48.169353382232146,-0.18041237113402064,-0.40381267020849143,-0.4048716260697828
Nitro-Dur,2017,159000,26708,904,175.8849557522124,-35000,-18090,-615,48.169353382232146,-0.18041237113402064,-0.40381267020849143,-0.4048716260697828
Nitrofurantoin,2013,23711900,12315475.069,215899,109.82866988730842,-6152710,-211296.01300000027,10794,-32.370653980332904,-0.2594777305909691,-0.017156951868780634,0.0499955997943482
Nitrofurantoin,2014,23607122,12609979.365,226109,104.40593695960797,-6152710,-211296.01300000027,10794,-32.370653980332904,-0.2594777305909691,-0.017156951868780634,0.0499955997943482
Nitrofurantoin,2015,24439994,13262025.704,242854,100.63657176739935,-6152710,-211296.01300000027,10794,-32.370653980332904,-0.2594777305909691,-0.017156951868780634,0.0499955997943482
Nitrofurantoin,2016,22833990,13475339.303,252048,90.5938154637212,-6152710,-211296.01300000027,10794,-32.370653980332904,-0.2594777305909691,-0.017156951868780634,0.0499955997943482
Nitrofurantoin,2017,17559190,12104179.056,226693,77.45801590697552,-6152710,-211296.01300000027,10794,-32.370653980332904,-0.2594777305909691,-0.017156951868780634,0.0499955997943482
Nitrofurantoin Mono-Macro,2013,37655600,15675413.741,989614,38.05079556271435,-9685400,5733701.133000001,482093,-19.045518017659525,-0.25721008296242787,0.3657767015107969,0.4871525665562533
Nitrofurantoin Mono-Macro,2014,39621800,16663050.055,1081853,36.62401453801949,-9685400,5733701.133000001,482093,-19.045518017659525,-0.25721008296242787,0.3657767015107969,0.4871525665562533
Nitrofurantoin Mono-Macro,2015,40947980,18945720.816999998,1242373,32.95948962187684,-9685400,5733701.133000001,482093,-19.045518017659525,-0.25721008296242787,0.3657767015107969,0.4871525665562533
Nitrofurantoin Mono-Macro,2016,36457800,20761794.407,1390189,26.225067239058863,-9685400,5733701.133000001,482093,-19.045518017659525,-0.25721008296242787,0.3657767015107969,0.4871525665562533
Nitrofurantoin Mono-Macro,2017,27970200,21409114.874,1471707,19.005277545054824,-9685400,5733701.133000001,482093,-19.045518017659525,-0.25721008296242787,0.3657767015107969,0.4871525665562533
Nitroglycerin In D5W,2013,73500,58327.3,555,132.43243243243242,30500,125512.24999999999,1516,-82.21514609732861,0.41496598639455784,2.151861135351713,2.7315315315315316
Nitroglycerin In D5W,2014,49600,49942.108,726,68.31955922865014,30500,125512.24999999999,1516,-82.21514609732861,0.41496598639455784,2.151861135351713,2.7315315315315316
Nitroglycerin In D5W,2015,126000,109386.038,1818,69.3069306930693,30500,125512.24999999999,1516,-82.21514609732861,0.41496598639455784,2.151861135351713,2.7315315315315316
